fine,Moran's I,P-value,num_cell,sample,region_abb,fullid
ExN-DEGLU-1,-0.011920251811030376,0.9947412719959738,85,HZ6M04,RS,HZ6M04_coorect_RS
ExN-CA1,-0.013366316520691052,0.005590318165634808,41,HZ6M04,RS,HZ6M04_coorect_RS
ExN-CA2,-0.014510331200812241,0.7897926634661192,66,HZ6M04,RS,HZ6M04_coorect_RS
ExN-CA3,-0.015413900789363952,0.09258380720179119,45,HZ6M04,RS,HZ6M04_coorect_RS
ExN-L4/5-IT,-0.016165711928780278,0.6336889521105527,68,HZ6M04,RS,HZ6M04_coorect_RS
ExN-DEGLU-2,0.0024040919054641187,6.124353936970913e-162,1694,HZ6M04,TH,HZ6M04_coorect_TH
ExN-DEGLU-1,0.0013462994617652808,0.0,5558,HZ6M04,TH,HZ6M04_coorect_TH
ExN-L6b,-0.004081038902711273,0.006789063426199568,120,HZ6M04,TH,HZ6M04_coorect_TH
ExN-DG,-0.011143924589418193,0.32212971413812097,64,HZ6M04,TH,HZ6M04_coorect_TH
ExN-CA2,-0.011851927304154195,0.029476243028417677,55,HZ6M04,TH,HZ6M04_coorect_TH
ExN-CA3,-0.012981816248289053,0.7461683552565952,74,HZ6M04,TH,HZ6M04_coorect_TH
ExN-L5/6-NP,-0.07225607274837824,0.42246940226344043,17,HZ6M04,TH,HZ6M04_coorect_TH
ExN-DEGLU-1,0.0004128653293884236,2.3275616394390256e-09,532,HZ6M05,BF,HZ6M05_coorect_BF
ExN-DEGLU-2,-0.0009560922043097247,0.00929208223580566,470,HZ6M05,BF,HZ6M05_coorect_BF
ExN-DG,-0.07201441422821975,0.9729068037515535,15,HZ6M05,BF,HZ6M05_coorect_BF
ExN-CA2,-0.11238867609842339,0.4020256174650729,11,HZ6M05,BF,HZ6M05_coorect_BF
ExN-CA1,0.003531676337578205,3.7489741499174997e-44,574,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-CA3,0.0020600009747536938,5.659613959079772e-39,658,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-Olf,0.0018974586585183196,2.2683755217957836e-19,401,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-CA2,0.0018895623409966116,7.519803718792857e-14,290,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-L5-IT,0.0009798300281957254,3.3316081523945287e-44,1230,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-L6-IT,0.0004056766394638657,4.125650649193761e-12,575,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-L6-CT,0.00030927977413178567,2.542847995108873e-18,1154,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-L5-ET,6.198905073973607e-05,1.10167565170907e-09,962,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-L2/3-IT,-0.0001855963230093548,8.31468428390846e-06,989,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-L5/6-NP,-0.0004136277914536708,2.1367719962931043e-07,377,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-L6b,-0.00100723708180907,0.006703380630386538,410,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-DEGLU-2,-0.0014841149842557935,0.00425309034594499,248,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-DG,-0.0019914036452921007,0.04420809388439773,266,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-DEGLU-1,-0.0021116715509653388,0.05887527763373418,304,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-L4/5-IT,-0.005811158611022074,0.7848172923018976,165,HZ6M05,PFC,HZ6M05_coorect_PFC
ExN-DEGLU-1,0.00010914067833394823,5.944904829811646e-08,1073,HZ6M05,STR,HZ6M05_coorect_STR
ExN-DEGLU-2,-0.0006385649287372762,0.0033763700404863106,342,HZ6M05,STR,HZ6M05_coorect_STR
ExN-CA2,-0.0006398657961349656,0.000166268349237454,364,HZ6M05,STR,HZ6M05_coorect_STR
ExN-L6b,-0.0009300488628528014,0.08729885387669781,716,HZ6M05,STR,HZ6M05_coorect_STR
ExN-CA1,-0.0016576967185528908,0.940793909874602,595,HZ6M05,STR,HZ6M05_coorect_STR
ExN-DG,-0.002098169532964403,0.33090235285426284,583,HZ6M05,STR,HZ6M05_coorect_STR
ExN-CA3,-0.004262107965446721,8.890123733202863e-05,55,HZ6M05,STR,HZ6M05_coorect_STR
ExN-Olf,-0.009248858201860985,0.6506764167098812,122,HZ6M05,STR,HZ6M05_coorect_STR
ExN-L5-ET,-0.048224772777092015,0.872132980339443,21,HZ6M05,STR,HZ6M05_coorect_STR
ExN-L6-CT,-0.05024513198980126,0.23345270607639967,26,HZ6M05,STR,HZ6M05_coorect_STR
ExN-DEGLU-1,0.007990276357940848,2.0427368709256364e-25,122,HZ6M06,BF,HZ6M06_coorect_BF
ExN-DEGLU-2,0.0024097065310316468,2.683470957254596e-58,883,HZ6M06,BF,HZ6M06_coorect_BF
ExN-CA1,-0.03785612112713685,0.08920817899869252,18,HZ6M06,BF,HZ6M06_coorect_BF
ExN-L6b,-0.03909742871546972,0.9413110778332641,27,HZ6M06,BF,HZ6M06_coorect_BF
ExN-CA3,-0.047758715326018414,0.011001773939742646,13,HZ6M06,BF,HZ6M06_coorect_BF
ExN-L5/6-NP,-0.0498993169422222,0.9936789934976431,21,HZ6M06,BF,HZ6M06_coorect_BF
ExN-CA2,-0.04992433163959274,0.8384837647239138,20,HZ6M06,BF,HZ6M06_coorect_BF
ExN-Olf,-0.051142044841582,0.7487886023062489,19,HZ6M06,BF,HZ6M06_coorect_BF
ExN-DG,-0.07403549583650845,0.5698310115028362,16,HZ6M06,BF,HZ6M06_coorect_BF
ExN-Olf,0.00022116942876076825,4.257708017266136e-10,221,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-L5-IT,-0.0008903973415803658,2.9506925364778846e-07,165,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-L6b,-0.001045729190971152,0.002266593706312,360,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-CA2,-0.0022041144910251863,0.0004260205803196399,51,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-L6-CT,-0.0027766214324440185,0.004844723794954698,191,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-L5-ET,-0.005353280291399581,0.14871144835491343,142,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-CA3,-0.006672540968595113,0.3083298880938944,121,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-L2/3-IT,-0.006719181223263906,0.03493627984275819,93,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-L5/6-NP,-0.0077647042000344,0.0007584727547602769,47,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-CA1,-0.008133127421321145,0.038113730984706114,67,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-L6-IT,-0.009362204940081229,0.10198946986380092,77,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-DEGLU-2,-0.011173730398730567,0.02045055889845297,48,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-DG,-0.014709218500912365,0.24477971632426965,51,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-L4/5-IT,-0.052727932091909145,0.7875461499618724,19,HZ6M06,ECT,HZ6M06_coorect_ECT
ExN-Olf,0.012033863293099432,8.965428704465325e-15,53,HZ6M06,HPF,HZ6M06_coorect_HPF
ExN-CA1,0.002436430923258289,2.0292875828626682e-104,1665,HZ6M06,HPF,HZ6M06_coorect_HPF
ExN-CA2,0.0009457529375310834,6.418088463425196e-12,868,HZ6M06,HPF,HZ6M06_coorect_HPF
ExN-DEGLU-2,5.120472616914161e-05,4.263475564325566e-06,103,HZ6M06,HPF,HZ6M06_coorect_HPF
ExN-DG,-7.395879673084956e-05,0.0001394154112881351,2631,HZ6M06,HPF,HZ6M06_coorect_HPF
ExN-CA3,-0.0009497682972440326,0.4349714746713792,885,HZ6M06,HPF,HZ6M06_coorect_HPF
ExN-L6b,-0.020994587804245696,0.8807164172276609,47,HZ6M06,HPF,HZ6M06_coorect_HPF
ExN-DEGLU-1,-0.027289847216519,0.8893247800057339,36,HZ6M06,HPF,HZ6M06_coorect_HPF
ExN-L5-ET,-0.030649840788304007,0.11794426086101716,21,HZ6M06,HPF,HZ6M06_coorect_HPF
ExN-L6-CT,-0.09344494146625845,0.7581313391265604,11,HZ6M06,HPF,HZ6M06_coorect_HPF
ExN-L6-CT,0.0025290230641511736,2.7131744694998746e-26,273,HZ6M06,RS,HZ6M06_coorect_RS
ExN-L5-IT,0.0005686954540609772,4.92312417589523e-18,567,HZ6M06,RS,HZ6M06_coorect_RS
ExN-L6-IT,-0.003955549187458779,0.12721765145036032,190,HZ6M06,RS,HZ6M06_coorect_RS
ExN-L5/6-NP,-0.004023538267489175,0.8774267341738557,243,HZ6M06,RS,HZ6M06_coorect_RS
ExN-L6b,-0.00476705132013955,0.25323931825757806,164,HZ6M06,RS,HZ6M06_coorect_RS
ExN-L5-ET,-0.004848436131749137,0.578575624738398,185,HZ6M06,RS,HZ6M06_coorect_RS
ExN-L2/3-IT,-0.004960851443904734,0.16939733443704996,154,HZ6M06,RS,HZ6M06_coorect_RS
ExN-DEGLU-2,-0.007614536788302322,0.519008307150671,118,HZ6M06,RS,HZ6M06_coorect_RS
ExN-CA1,-0.007695735157333764,0.5764000591715546,114,HZ6M06,RS,HZ6M06_coorect_RS
ExN-Olf,-0.009190832574072808,0.33236584167678807,90,HZ6M06,RS,HZ6M06_coorect_RS
ExN-CA3,-0.00966545463100679,0.8025906494285828,99,HZ6M06,RS,HZ6M06_coorect_RS
ExN-DG,-0.010758423949925683,0.635060419465256,83,HZ6M06,RS,HZ6M06_coorect_RS
ExN-CA2,-0.011082615196509873,0.27667656779271765,114,HZ6M06,RS,HZ6M06_coorect_RS
ExN-L4/5-IT,-0.0112068507399574,0.655518061602727,82,HZ6M06,RS,HZ6M06_coorect_RS
ExN-DEGLU-1,-0.050536572149260946,0.16018961164032108,26,HZ6M06,RS,HZ6M06_coorect_RS
ExN-DEGLU-2,0.0218711089916772,0.0,1741,HZ6M06,TH,HZ6M06_coorect_TH
ExN-CA1,0.0032244068848258475,2.2432488012109636e-06,61,HZ6M06,TH,HZ6M06_coorect_TH
ExN-DEGLU-1,0.00321886057304957,0.0,4657,HZ6M06,TH,HZ6M06_coorect_TH
ExN-DG,0.00013866445277309998,0.00011107005994439509,50,HZ6M06,TH,HZ6M06_coorect_TH
ExN-CA2,8.65651943939948e-05,2.7878267030392027e-05,145,HZ6M06,TH,HZ6M06_coorect_TH
ExN-L6b,-0.0012574606565712316,0.0029647989327622696,186,HZ6M06,TH,HZ6M06_coorect_TH
ExN-CA3,-0.009178725070603808,0.30257298267381194,82,HZ6M06,TH,HZ6M06_coorect_TH
ExN-Olf,-0.015723346050197987,0.035758286924498,32,HZ6M06,TH,HZ6M06_coorect_TH
ExN-L5/6-NP,-0.019598756128389287,0.7245734501970194,55,HZ6M06,TH,HZ6M06_coorect_TH
ExN-L5-ET,-0.041816769212063044,0.2951287302903821,18,HZ6M06,TH,HZ6M06_coorect_TH
ExN-DEGLU-2,0.012886846001150887,1.0403469124551289e-223,452,HZ6MP101,BF,HZ6MP101_coorect_BF
ExN-DEGLU-1,0.01208760839813402,1.273920367232804e-267,654,HZ6MP101,BF,HZ6MP101_coorect_BF
ExN-L6b,-0.010854328129834473,0.00023144645191512544,18,HZ6MP101,BF,HZ6MP101_coorect_BF
ExN-CA3,0.007244976927147352,2.4715186447432186e-73,542,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-L6-IT,0.006156193340026403,3.0941413782891245e-87,694,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-L5-IT,0.002777840112080751,2.5153512649521525e-158,1467,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-L5-ET,0.0018543124410905388,2.925667017408258e-60,1359,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-CA1,0.0012738507972532226,8.681308684739537e-06,278,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-L6-CT,0.00032019440528230564,4.379573999213818e-14,1515,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-L2/3-IT,-0.0005271889624659237,0.28811216272024076,1493,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-L5/6-NP,-0.0019882597815738903,0.047926243192344585,311,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-CA2,-0.00224889828960597,0.03747045132306536,156,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-Olf,-0.0025332945050622886,0.02170928433521774,226,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-L6b,-0.002680221594458835,0.575383929260281,311,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-DG,-0.004962822178594721,0.10237771627470939,114,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-L4/5-IT,-0.007172738393847119,0.7320159090628152,150,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-DEGLU-1,-0.012324986400178447,0.23853519746295404,109,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-DEGLU-2,-0.027951476075674265,0.6466644221172924,43,HZ6MP101,PFC,HZ6MP101_coorect_PFC
ExN-CA3,0.008508382936472493,3.563426240210423e-10,100,HZ6MP101,STR,HZ6MP101_coorect_STR
ExN-CA2,0.0054776589276223945,1.2048583485532595e-31,448,HZ6MP101,STR,HZ6MP101_coorect_STR
ExN-CA1,0.002495655573663914,1.2671790437962131e-17,612,HZ6MP101,STR,HZ6MP101_coorect_STR
ExN-DEGLU-1,0.0021794610086038066,2.4811677897730818e-17,621,HZ6MP101,STR,HZ6MP101_coorect_STR
ExN-DEGLU-2,-0.0006670826572978957,0.00018123907118204637,182,HZ6MP101,STR,HZ6MP101_coorect_STR
ExN-DG,-0.0009126785396874254,0.015305421731912417,373,HZ6MP101,STR,HZ6MP101_coorect_STR
ExN-L6b,-0.0014050248446989587,0.576949424114801,596,HZ6MP101,STR,HZ6MP101_coorect_STR
ExN-Olf,-0.011190975522009546,0.91164764890723,88,HZ6MP101,STR,HZ6MP101_coorect_STR
ExN-L6-CT,-0.07577249980086527,0.44637083426016744,16,HZ6MP101,STR,HZ6MP101_coorect_STR
ExN-L5-ET,-0.0988254816710137,0.4120209960027902,13,HZ6MP101,STR,HZ6MP101_coorect_STR
ExN-DEGLU-2,0.001368401195492369,1.0195661195275605e-16,465,HZ6MP102,BF,HZ6MP102_coorect_BF
ExN-Olf,0.0020351109110609777,4.963036742683372e-25,402,HZ6MP102,ECT,HZ6MP102_coorect_ECT
ExN-L5-ET,0.001189808166526503,1.832502012437032e-08,200,HZ6MP102,ECT,HZ6MP102_coorect_ECT
ExN-L6b,0.0005733699397099863,1.369210246018221e-07,403,HZ6MP102,ECT,HZ6MP102_coorect_ECT
ExN-L5-IT,-0.007128442574112033,0.18214795625504132,107,HZ6MP102,ECT,HZ6MP102_coorect_ECT
ExN-L2/3-IT,-0.010158537026574727,0.44608937936475923,116,HZ6MP102,ECT,HZ6MP102_coorect_ECT
ExN-L6-CT,-0.010700426618329244,0.4357785745281688,78,HZ6MP102,ECT,HZ6MP102_coorect_ECT
ExN-CA3,-0.030921988947642687,0.7606203146801153,36,HZ6MP102,ECT,HZ6MP102_coorect_ECT
ExN-L6-IT,-0.03158417367792564,0.5650738729608731,29,HZ6MP102,ECT,HZ6MP102_coorect_ECT
ExN-L5/6-NP,-0.0331486714731306,0.7414235172759398,33,HZ6MP102,ECT,HZ6MP102_coorect_ECT
ExN-CA2,-0.05689144989998288,0.8407452018662471,18,HZ6MP102,ECT,HZ6MP102_coorect_ECT
ExN-L4/5-IT,-0.057671052797551726,0.5772038766459138,17,HZ6MP102,ECT,HZ6MP102_coorect_ECT
ExN-CA2,0.016978340465416047,2.740497980634733e-246,556,HZ6MP102,HPF,HZ6MP102_coorect_HPF
ExN-CA3,0.006607383289522862,0.0,1101,HZ6MP102,HPF,HZ6MP102_coorect_HPF
ExN-DG,0.0022204707695671804,0.0,4117,HZ6MP102,HPF,HZ6MP102_coorect_HPF
ExN-CA1,0.0015152009327217331,2.9155729828029193e-86,2462,HZ6MP102,HPF,HZ6MP102_coorect_HPF
ExN-DEGLU-2,-0.004267172017813591,0.015869384694007328,105,HZ6MP102,HPF,HZ6MP102_coorect_HPF
ExN-DEGLU-1,-0.012126143547682483,0.655841220983924,76,HZ6MP102,HPF,HZ6MP102_coorect_HPF
ExN-L6b,-0.038333545403985404,0.7734824937520297,26,HZ6MP102,HPF,HZ6MP102_coorect_HPF
ExN-Olf,0.017017641788775954,0.0016723621872269346,23,HZ6MP102,RS,HZ6MP102_coorect_RS
ExN-L6-IT,0.003497388947473617,6.167107499384156e-17,282,HZ6MP102,RS,HZ6MP102_coorect_RS
ExN-L5-IT,0.002213504571295286,1.5003598959403925e-50,688,HZ6MP102,RS,HZ6MP102_coorect_RS
ExN-L2/3-IT,0.0005032670463700349,1.3465681237853019e-11,261,HZ6MP102,RS,HZ6MP102_coorect_RS
ExN-L5-ET,0.000394115872527179,2.068200009721435e-08,313,HZ6MP102,RS,HZ6MP102_coorect_RS
ExN-L6-CT,0.0001911307508752947,2.816916686400723e-10,598,HZ6MP102,RS,HZ6MP102_coorect_RS
ExN-L5/6-NP,-0.0010835146670775766,0.005535588857440627,430,HZ6MP102,RS,HZ6MP102_coorect_RS
ExN-L6b,-0.00564744122618278,0.6384648915004085,200,HZ6MP102,RS,HZ6MP102_coorect_RS
ExN-CA3,-0.01044966307859178,0.07143641206731532,60,HZ6MP102,RS,HZ6MP102_coorect_RS
ExN-L4/5-IT,-0.014255193283066545,0.8650982653540541,69,HZ6MP102,RS,HZ6MP102_coorect_RS
ExN-CA2,-0.027046788536441133,0.2289755035021963,30,HZ6MP102,RS,HZ6MP102_coorect_RS
ExN-DEGLU-2,-0.027634985308520495,0.8933976551800233,38,HZ6MP102,RS,HZ6MP102_coorect_RS
ExN-CA1,-0.05051228859539979,0.05778365995824725,14,HZ6MP102,RS,HZ6MP102_coorect_RS
ExN-DEGLU-2,0.025585283944357887,0.0,2611,HZ6MP102,TH,HZ6MP102_coorect_TH
ExN-CA3,0.004248983582697377,4.679463704546681e-13,51,HZ6MP102,TH,HZ6MP102_coorect_TH
ExN-DEGLU-1,0.0029297071048385794,0.0,5790,HZ6MP102,TH,HZ6MP102_coorect_TH
ExN-L6b,-0.0065942224421094865,0.000607661504378716,64,HZ6MP102,TH,HZ6MP102_coorect_TH
ExN-DEGLU-2,0.0064264327975526265,5.876654578291636e-151,806,HZ6MP202,BF,HZ6MP202_coorect_BF
ExN-DEGLU-1,0.0034759798314045257,1.4736605638525455e-07,155,HZ6MP202,BF,HZ6MP202_coorect_BF
ExN-L6b,0.008592499662304862,7.342819555390628e-55,322,HZ6MP202,ECT,HZ6MP202_coorect_ECT
ExN-L2/3-IT,0.006549262263477069,6.557672830450113e-36,228,HZ6MP202,ECT,HZ6MP202_coorect_ECT
ExN-Olf,0.002865397589780801,2.4663754515793044e-33,477,HZ6MP202,ECT,HZ6MP202_coorect_ECT
ExN-L5-IT,0.0017320947804525721,1.9070484832843163e-09,109,HZ6MP202,ECT,HZ6MP202_coorect_ECT
ExN-L5-ET,-0.0005054851157801937,2.717651355897004e-05,252,HZ6MP202,ECT,HZ6MP202_coorect_ECT
ExN-L6-CT,-0.002598831363099075,0.00042455039199564053,118,HZ6MP202,ECT,HZ6MP202_coorect_ECT
ExN-CA3,-0.011042079072324355,0.3350346246128808,69,HZ6MP202,ECT,HZ6MP202_coorect_ECT
ExN-L6-IT,-0.011996766416667352,0.23081100693698475,61,HZ6MP202,ECT,HZ6MP202_coorect_ECT
ExN-CA2,-0.015303974017690122,0.027051940804576374,26,HZ6MP202,ECT,HZ6MP202_coorect_ECT
ExN-DG,-0.025468861356832878,0.1441108391393959,28,HZ6MP202,ECT,HZ6MP202_coorect_ECT
ExN-L4/5-IT,-0.02727174353929197,0.771232791294504,36,HZ6MP202,ECT,HZ6MP202_coorect_ECT
ExN-L5/6-NP,-0.11695708579013395,0.4549611907805887,11,HZ6MP202,ECT,HZ6MP202_coorect_ECT
ExN-CA2,0.00873409437163173,5.900804807783416e-123,785,HZ6MP202,HPF,HZ6MP202_coorect_HPF
ExN-CA3,0.0043567558047613525,1.0156404147052957e-101,1072,HZ6MP202,HPF,HZ6MP202_coorect_HPF
ExN-CA1,0.0025579762537720797,0.0,3600,HZ6MP202,HPF,HZ6MP202_coorect_HPF
ExN-DG,0.00033315155379645624,1.8894261350061164e-10,2749,HZ6MP202,HPF,HZ6MP202_coorect_HPF
ExN-L6b,-0.02822900516233688,0.7665970647191958,40,HZ6MP202,HPF,HZ6MP202_coorect_HPF
ExN-L5-ET,-0.029111233543754743,0.2554590872744764,27,HZ6MP202,HPF,HZ6MP202_coorect_HPF
ExN-L6-IT,-0.051808121211062416,0.22472117642009481,15,HZ6MP202,HPF,HZ6MP202_coorect_HPF
ExN-Olf,0.019163891209732564,2.4295997581769275e-07,22,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-L5-IT,0.0013179637488637806,9.831771810863669e-29,859,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-L2/3-IT,0.0012244212659684231,6.4198817997794954e-15,369,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-L6-IT,0.0001754954734407521,4.745780342828315e-05,266,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-L6-CT,0.00015844938628297722,1.4387730248769959e-09,696,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-L5-ET,-0.0008222603554367497,0.002033368769366756,450,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-L5/6-NP,-0.001346675248889537,0.004714765558478835,337,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-CA2,-0.0023831545239202507,0.0003759242942312262,38,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-L6b,-0.0033903037308471687,0.08267720399787198,166,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-L4/5-IT,-0.011242392143453125,0.0634304178407081,62,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-CA3,-0.029090496370292634,0.7710280433103466,33,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-DG,-0.043084163272802595,0.483230252910672,21,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-DEGLU-2,-0.05669123963859299,0.33922348394563484,24,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-CA1,-0.060311659133103164,0.5526895591346584,15,HZ6MP202,RS,HZ6MP202_coorect_RS
ExN-CA3,0.02231400844712407,1.9303050622611995e-69,157,HZ6MP202,TH,HZ6MP202_coorect_TH
ExN-DEGLU-1,0.003105857175713636,0.0,7435,HZ6MP202,TH,HZ6MP202_coorect_TH
ExN-DEGLU-2,0.001603245958058093,4.940164379985582e-129,2716,HZ6MP202,TH,HZ6MP202_coorect_TH
ExN-CA2,0.0003099356966105543,2.9393970446370532e-05,36,HZ6MP202,TH,HZ6MP202_coorect_TH
ExN-L6b,-0.005447582799714096,0.1138626565972851,111,HZ6MP202,TH,HZ6MP202_coorect_TH
ExN-L5/6-NP,-0.10700876280887515,0.3123541987483395,12,HZ6MP202,TH,HZ6MP202_coorect_TH
ExN-DEGLU-1,0.0060153434618426425,3.246799295590101e-150,689,HZ8M01,BF,HZ8M01_coorect_BF
ExN-DEGLU-2,0.005900158742038865,9.141205306366527e-127,680,HZ8M01,BF,HZ8M01_coorect_BF
ExN-L6b,-0.01986911879726486,0.9629130569836541,52,HZ8M01,BF,HZ8M01_coorect_BF
ExN-CA3,-0.047170184210046213,0.8142567677464867,23,HZ8M01,BF,HZ8M01_coorect_BF
ExN-CA2,-0.0473214547284719,0.2974728348333886,19,HZ8M01,BF,HZ8M01_coorect_BF
ExN-L5-ET,-0.00025919515429513406,0.00039299689434505526,1557,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-CA3,-0.0002595680548563296,0.003916347773700662,1731,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-L5-IT,-0.0003705946895617954,1.1788626833985095e-07,601,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-L2/3-IT,-0.00046879390240414854,0.00822362698097996,1139,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-L6-CT,-0.0008667166127403767,0.02820989324534272,752,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-L6-IT,-0.001399570499967648,0.050029570254846424,443,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-DEGLU-1,-0.0016008043158541538,0.07157353862658529,412,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-CA1,-0.0018595699479304407,0.6699182803627195,588,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-DG,-0.0033603768712898467,0.8117248224562033,313,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-L4/5-IT,-0.003584966581997043,0.46591052420991763,318,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-L5/6-NP,-0.003808526525579159,0.49538058748557934,299,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-DEGLU-2,-0.0038185981355837576,0.07740053181022111,173,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-CA2,-0.003823236313574387,0.6437129802345183,239,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-L6b,-0.0059000796527202215,0.20729012959556825,131,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-Olf,-0.01556782819223381,0.619101295739644,60,HZ8M01,PFC,HZ8M01_coorect_PFC
ExN-CA2,0.0008792198450105176,2.3426421729870732e-15,654,HZ8M01,STR,HZ8M01_coorect_STR
ExN-DEGLU-2,0.0005995696460002702,3.9703415380654184e-13,463,HZ8M01,STR,HZ8M01_coorect_STR
ExN-DEGLU-1,0.0002770748221061361,2.777436615277248e-12,1208,HZ8M01,STR,HZ8M01_coorect_STR
ExN-CA1,-0.0004718453836275066,0.019417765180054336,1104,HZ8M01,STR,HZ8M01_coorect_STR
ExN-CA3,-0.0009308393078069401,0.08165085753951683,737,HZ8M01,STR,HZ8M01_coorect_STR
ExN-DG,-0.0015327163676034088,0.7418246017878576,693,HZ8M01,STR,HZ8M01_coorect_STR
ExN-L6b,-0.001879542229608156,0.018171207356945426,288,HZ8M01,STR,HZ8M01_coorect_STR
ExN-Olf,-0.0046039289946150615,0.8919724984026238,223,HZ8M01,STR,HZ8M01_coorect_STR
ExN-L6-CT,-0.027606043201265217,0.9305411257210678,38,HZ8M01,STR,HZ8M01_coorect_STR
ExN-L5-ET,-0.03417505651030475,0.8743572548397669,31,HZ8M01,STR,HZ8M01_coorect_STR
ExN-L4/5-IT,-0.036124747482016585,0.299470652247425,24,HZ8M01,STR,HZ8M01_coorect_STR
ExN-L2/3-IT,-0.04070188197542723,0.39369251067380173,22,HZ8M01,STR,HZ8M01_coorect_STR
ExN-L5/6-NP,-0.061785303151261364,0.9510709739294294,17,HZ8M01,STR,HZ8M01_coorect_STR
ExN-L5-IT,0.005514289867688939,0.000271606149189977,14,HZ8M02,BF,HZ8M02_coorect_BF
ExN-DEGLU-2,0.0044109904768940816,3.730901835050004e-184,942,HZ8M02,BF,HZ8M02_coorect_BF
ExN-DEGLU-1,0.0001665826077297681,3.414837137470017e-08,405,HZ8M02,BF,HZ8M02_coorect_BF
ExN-L6b,-0.006877270289791615,0.009726937070806952,75,HZ8M02,BF,HZ8M02_coorect_BF
ExN-DG,-0.009698821226537192,0.004813877955862722,59,HZ8M02,BF,HZ8M02_coorect_BF
ExN-CA3,-0.013220766405749302,0.010315472531494986,41,HZ8M02,BF,HZ8M02_coorect_BF
ExN-CA1,-0.03202699057993178,0.20235170545368564,26,HZ8M02,BF,HZ8M02_coorect_BF
