,Moran's I,P-value,num_cell,sample_region,sample,region,month
ExN,0.1840839599593483,4.186203223740584e-74,3947.0,HZ5M04_Retrosplenial area,HZ5M04,Retrosplenial area,5M
Endo,0.17585405488366163,0.6443724169339242,36.0,HZ5M04_Retrosplenial area,HZ5M04,Retrosplenial area,5M
Astro,0.11942703941696749,0.03779160398595602,212.0,HZ5M04_Retrosplenial area,HZ5M04,Retrosplenial area,5M
InN,0.1069330710222505,1.7272692912803537e-07,1452.0,HZ5M04_Retrosplenial area,HZ5M04,Retrosplenial area,5M
Olig,0.02941302306574403,0.16047760265593602,566.0,HZ5M04_Retrosplenial area,HZ5M04,Retrosplenial area,5M
Micro,0.005897392075798208,0.8235396515776505,142.0,HZ5M04_Retrosplenial area,HZ5M04,Retrosplenial area,5M
SMC,-0.12020545089776166,0.6846290428532202,48.0,HZ5M04_Retrosplenial area,HZ5M04,Retrosplenial area,5M
OPC,-0.3153019104632739,0.7740396691433903,27.0,HZ5M04_Retrosplenial area,HZ5M04,Retrosplenial area,5M
Peri,0.26482780407096956,4.892363623050208e-10,552.0,HZ5M04_Striatum,HZ5M04,Striatum,5M
Astro,0.15441138475749056,0.001173058581558529,429.0,HZ5M04_Striatum,HZ5M04,Striatum,5M
ExN,0.15161059576773825,7.391511862573129e-27,2569.0,HZ5M04_Striatum,HZ5M04,Striatum,5M
Endo,0.1481045435597377,0.36263018191711516,155.0,HZ5M04_Striatum,HZ5M04,Striatum,5M
InN,0.13517031535130178,2.2374462782405195e-24,2693.0,HZ5M04_Striatum,HZ5M04,Striatum,5M
MSN,0.1279099975598414,1.2014550247517325e-23,3247.0,HZ5M04_Striatum,HZ5M04,Striatum,5M
Olig,0.10706650304675153,4.264170726945173e-10,1082.0,HZ5M04_Striatum,HZ5M04,Striatum,5M
Micro,0.020367661545414844,0.8140023489961268,125.0,HZ5M04_Striatum,HZ5M04,Striatum,5M
OPC,-0.05650718558993182,0.8155234870685358,121.0,HZ5M04_Striatum,HZ5M04,Striatum,5M
SMC,-0.24647668821978044,0.19524947327992415,61.0,HZ5M04_Striatum,HZ5M04,Striatum,5M
InN,0.510492664556346,0.0,3941.0,HZ5M04_Thalamus,HZ5M04,Thalamus,5M
ExN,0.3854752903474708,0.0,11442.0,HZ5M04_Thalamus,HZ5M04,Thalamus,5M
Endo,0.279746045030223,0.03187171910971629,203.0,HZ5M04_Thalamus,HZ5M04,Thalamus,5M
Peri,0.25146263066684704,9.778072287819643e-28,1563.0,HZ5M04_Thalamus,HZ5M04,Thalamus,5M
SMC,0.25105203768937034,0.045918052728826236,138.0,HZ5M04_Thalamus,HZ5M04,Thalamus,5M
Micro,0.22884369069547858,3.2402276267213027e-16,701.0,HZ5M04_Thalamus,HZ5M04,Thalamus,5M
Olig,0.15723289302116134,1.320858329616292e-33,2234.0,HZ5M04_Thalamus,HZ5M04,Thalamus,5M
Astro,0.14838879478527237,2.7280238648587933e-06,863.0,HZ5M04_Thalamus,HZ5M04,Thalamus,5M
OPC,0.10978870673544373,0.11466065844137388,420.0,HZ5M04_Thalamus,HZ5M04,Thalamus,5M
MSN,0.05853834895935495,0.8448922826300203,101.0,HZ5M04_Thalamus,HZ5M04,Thalamus,5M
Endo,0.4045784551765887,0.022368678145480384,133.0,HZ5M05_Basal forebrain,HZ5M05,Basal forebrain,5M
MSN,0.20565073715793583,0.6287077248372026,17.0,HZ5M05_Basal forebrain,HZ5M05,Basal forebrain,5M
SMC,0.1681779601230003,0.11794236874593786,139.0,HZ5M05_Basal forebrain,HZ5M05,Basal forebrain,5M
InN,0.16403645226905722,6.364491914411751e-78,4652.0,HZ5M05_Basal forebrain,HZ5M05,Basal forebrain,5M
Astro,0.1496975381739415,0.001177333738626433,477.0,HZ5M05_Basal forebrain,HZ5M05,Basal forebrain,5M
Peri,0.14608130046313597,2.409037220557251e-09,1259.0,HZ5M05_Basal forebrain,HZ5M05,Basal forebrain,5M
Olig,0.1360096315407176,1.944232252886047e-15,1357.0,HZ5M05_Basal forebrain,HZ5M05,Basal forebrain,5M
Micro,0.09711341483867794,0.2363523455994857,153.0,HZ5M05_Basal forebrain,HZ5M05,Basal forebrain,5M
ExN,0.041855880957587265,0.06460284082477012,1549.0,HZ5M05_Basal forebrain,HZ5M05,Basal forebrain,5M
OPC,-0.12470129934218928,0.3076488301089818,213.0,HZ5M05_Basal forebrain,HZ5M05,Basal forebrain,5M
ExN,-0.01530315004872097,0.9616554248666734,42.0,HZ5M05_Hippocampal formation,HZ5M05,Hippocampal formation,5M
Peri,-0.0979060903681813,0.9858218442607751,12.0,HZ5M05_Hippocampal formation,HZ5M05,Hippocampal formation,5M
InN,-0.6199147244120414,0.3204215223239084,12.0,HZ5M05_Hippocampal formation,HZ5M05,Hippocampal formation,5M
Endo,0.31254170218146005,0.0510099441277087,200.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
Micro,0.24526436142314176,4.232780615751232e-13,775.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
Peri,0.19923874317917345,2.1451289004423327e-05,720.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
OPC,0.19584388152542256,0.009639754468041228,418.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
ExN,0.19560906223725605,0.0,25678.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
SMC,0.1490289624683319,0.2126540057283296,159.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
InN,0.1331219278984411,2.3622300154024323e-31,5229.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
Astro,0.09016219572121488,6.400576321146821e-05,1557.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
Olig,0.058656538588717576,0.010040544733550575,1025.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
SMC,0.32679581708601524,7.488474623460714e-11,429.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
Micro,0.19451042609166067,7.071982054289153e-07,677.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
Peri,0.1359363421100308,1.6395965034210825e-12,2552.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
Endo,0.12022941438779626,0.10543859881601965,518.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
InN,0.1158994646103827,1.5890151668824772e-40,6613.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
Astro,0.08136400508405098,0.00010282607110255496,1741.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
ExN,0.07757576194670586,1.4999959528122493e-27,9636.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
Olig,0.04195444071802283,1.1138708699038157e-05,4262.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
MSN,0.008308976733325722,0.11824622927187028,12264.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
OPC,-0.02420139277740451,0.6970424700669338,668.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
Peri,0.26953687613809696,0.4676784591367814,13.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
InN,0.25698910403104797,0.0013271729196216158,163.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
Astro,0.10861043318681682,0.3810891623219499,48.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
ExN,0.09817362898946791,0.0015254908045458015,562.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
Olig,-0.028772946935593225,0.8416541688587478,16.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
MSN,-0.17201585504321074,0.6918933220002699,28.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
OPC,-1.4140917189290032,0.04398827312625689,13.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
Micro,0.1143801284536597,0.05764450454588065,331.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
Olig,0.11079783841022803,0.009151469551028496,355.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
SMC,0.08396115031319122,0.5817806721643666,83.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
OPC,0.07568312396759479,0.5789445710886328,145.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
ExN,0.053913478751405425,1.854813281734001e-21,8597.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
Astro,0.006543466787652846,0.7668705950110136,1024.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
Peri,-0.023871443268541286,0.6454462056598587,511.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
MSN,-0.028299756150971946,0.7636590240498917,352.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
InN,-0.03772897068803794,0.3047701718346243,892.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
Endo,-0.202539862702511,0.04852863414919307,217.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
Micro,0.4549181039705753,3.2328518121679205e-25,424.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
SMC,0.3660158906735338,0.26377648798065156,23.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
Olig,0.21720049153240736,5.54292370366987e-08,392.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
ExN,0.16390972038845994,0.0,16678.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
Astro,0.11214107060619173,0.005623203520476547,494.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
InN,0.10382495852017108,2.5377275773379688e-11,2907.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
MSN,0.08422797910448412,0.28214740062724186,458.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
Peri,0.046373131983060915,0.39795058371647163,365.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
Endo,0.0392340740580937,0.7815316715304327,127.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
OPC,0.0028427614031023563,0.9558252420930464,99.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
MSN,0.21755774257788524,0.2891587471513364,87.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
Peri,0.12591481084089645,0.0702800321286647,197.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
Astro,0.11342923589713856,0.10111267753658902,178.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
OPC,0.11040654017172895,0.6542776142944541,34.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
Micro,0.10903283481510229,0.10567086803552132,125.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
Olig,0.10083899176224019,0.005053205579447924,318.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
InN,0.09665501747206683,0.00043552574547206816,946.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
ExN,0.07212857065082495,7.962646693657687e-08,2548.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
SMC,0.02626016888120487,0.7705787703454186,31.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
Endo,-0.0569403976294839,0.8897898303272624,52.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
SMC,0.522439617508495,0.0025651489175809593,46.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
InN,0.32439104371193306,1.252948437272593e-40,1110.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
Micro,0.19140300724865578,0.24372528706395413,88.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
ExN,0.1822974940393448,2.998390440670896e-32,1972.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
Peri,0.17816756068566617,0.0010110939812569537,321.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
OPC,0.1650673000051826,0.26472535640532113,141.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
Endo,0.15223380473979944,0.3138783542510859,110.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
MSN,0.13535948382970528,5.964785826088003e-15,1927.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
Astro,0.13041533719864928,0.0008917864454336845,520.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
Olig,0.0014827647383237408,0.8866543501282259,1009.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
ExN,0.45319511582161137,0.0,11678.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
InN,0.26281714265428135,1.0657008414423722e-142,4855.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
Micro,0.25193696594492265,5.759274823487251e-14,561.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
Endo,0.19186905567394524,0.10028121872948165,239.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
Peri,0.1758104547414252,4.899686501087769e-16,1687.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
Astro,0.11651774729631989,0.001090481455766507,785.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
Olig,0.08271473024822722,2.5626882706426557e-11,2341.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
MSN,0.041246719688684125,0.5800797770983179,459.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
OPC,0.0397732949173041,0.5681667147895357,405.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
SMC,-0.21072166053858712,0.487195354425756,54.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
Olig,0.27310049007007187,0.1291904962475315,24.0,HZ6M02_Basal forebrain,HZ6M02,Basal forebrain,6M
OPC,0.341206461810468,0.26910584276759586,24.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
Peri,0.23776042900433036,0.38153780433156914,37.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
Micro,0.10043840768533013,0.4770673190455812,54.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
InN,0.034070997593750964,0.6936529326342404,127.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
ExN,-0.009570163286535786,0.8829099799137025,334.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
Astro,-0.036203422028453586,0.7090483226135558,135.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
Endo,-0.1437621423103628,0.7716141549393076,24.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
Olig,-0.16960989390778583,0.3948821971438726,58.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
MSN,-0.3562447997841911,0.4047624684782154,24.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
SMC,-1.3375385842824685,0.1767784036308786,14.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
Micro,0.08304485652041221,0.04360236259070551,601.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
Olig,0.05003048029253397,0.08755747247303616,959.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
ExN,0.04623813441270742,2.4030380944481542e-09,5175.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
Astro,0.03361509841585556,0.09299259136349129,1518.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
Endo,0.02380750435866595,0.8025377129483111,232.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
MSN,0.0146123804257654,0.8379533639966161,296.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
Peri,-0.010590599374801925,0.9183098366465183,334.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
InN,-0.0392325354105912,0.3674603283964696,726.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
SMC,-0.13396620569903164,0.4070181725960048,142.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
OPC,-0.27338523087541433,0.05263501765187339,178.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
Endo,0.02498001280797116,0.6276927894257159,753.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
Micro,0.02487258852795498,0.29182024526139083,1337.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
Astro,0.005466098881727126,0.6802520133906496,3557.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
Peri,0.005331159245208478,0.8863202582561133,844.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
ExN,0.0023175269311045453,0.6503982463015149,12166.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
InN,0.0014650874796125384,0.9037264250865606,3701.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
Olig,-0.001010167188446467,0.9759971255093357,2254.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
SMC,-0.014871002478971742,0.8717555300192801,477.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
MSN,-0.02822108573806812,0.6244741885898797,754.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
OPC,-0.040932598064790285,0.6738274733124001,406.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
Peri,0.08595773448148057,0.3748328702726015,168.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
ExN,0.04779225644055631,0.0007964399433922191,2153.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
Endo,0.030467211146461327,0.7865882980234086,98.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
OPC,0.012610126181556556,0.9039021037590914,90.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
Olig,0.009875915512283309,0.7432131150432668,630.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
InN,0.006549211791002043,0.814478128971092,740.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
Astro,-0.007403299784322122,0.8197549347757109,896.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
Micro,-0.011728845057768129,0.8156135537569202,464.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
MSN,-0.07048797839056073,0.67912868453558,116.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
SMC,-0.12315528944242027,0.554965921384073,101.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
Endo,0.29236654408672225,6.700767090774774e-06,380.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
Astro,0.14538942219390372,5.943077917632107e-22,2224.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
Peri,0.12301226175761963,0.048736367167585636,390.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
MSN,0.1123172431996055,0.0015615241452857857,840.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
Olig,0.10489062190302098,1.2826135165211518e-08,1664.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
SMC,0.07898199001951373,0.06734837988623465,455.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
Micro,0.073769985590794,0.1364693306014969,423.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
ExN,0.053503902725230486,0.059169323877867386,957.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
InN,0.03158539539975308,0.39949437348172434,680.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
OPC,-0.03931713327431323,0.8162614095912019,163.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
OPC,0.12903078461182024,0.05865773969848204,550.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
Endo,0.09836083950037441,0.05690526207947427,733.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
SMC,0.09261226639286564,0.2839700580291138,378.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
MSN,0.07116351216424786,0.2295939387465914,564.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
ExN,0.06512697131352212,1.1985350257132584e-10,5017.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
Peri,0.059327614008415096,0.10997688456127659,1146.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
InN,0.048306339077236915,0.0031587751311402206,3000.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
Micro,0.04369551493336977,0.017164392930685377,2109.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
Olig,0.024041416459458082,0.012584288852518843,5335.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
Astro,0.01907998789160568,0.07402446375529406,4635.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
MSN,0.7414237924730982,0.20611566872280296,14.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
Peri,0.33037517219563833,5.221855653020929e-10,422.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
Micro,0.23529001650216363,6.580629556711994e-06,268.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
Olig,0.1866979014523964,5.670149271565087e-32,1600.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
SMC,0.14055968562500548,0.1487349908203363,175.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
InN,0.09311956581644537,1.4599739610264362e-16,2996.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
Endo,0.09132145638814573,0.5174070660776747,140.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
Astro,0.06325498628172134,0.016094505306080836,999.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
ExN,0.05323769595696206,0.27988192527925304,545.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
OPC,-0.12933539945189723,0.40029052510096585,138.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
ExN,0.6439417658695203,0.2956961378106804,18.0,HZ6M03_Hippocampal formation,HZ6M03,Hippocampal formation,6M
Astro,0.16939968306095413,0.05123336458901575,36.0,HZ6M03_Hippocampal formation,HZ6M03,Hippocampal formation,6M
Olig,-0.00888258963950574,0.9276060962666468,48.0,HZ6M03_Hippocampal formation,HZ6M03,Hippocampal formation,6M
SMC,0.29255496769975664,3.203729023170896e-06,605.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
Micro,0.23985167040498234,4.37288933573544e-68,2618.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
ExN,0.2271532128987751,0.0,20372.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
OPC,0.19434819144674528,0.041562234930518166,281.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
Astro,0.17128457680821993,8.714112232872302e-77,5747.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
InN,0.16508918696263145,5.119854619806432e-40,4320.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
Endo,0.16367731332470528,1.3928973546101529e-05,1136.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
Peri,0.1569178556882502,1.157818810394206e-06,1219.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
Olig,0.10671727057315444,1.0952865136359075e-21,3335.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
SMC,0.1414808358694142,0.005890750606450796,601.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
Micro,0.13498054117225736,4.4449191982540084e-13,1719.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
Endo,0.12154850403900039,0.0002545539826000708,1344.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
Peri,0.11995773968187397,0.00021155323594932915,1300.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
Olig,0.10538768022276127,2.6852621376438245e-47,6449.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
InN,0.09695973262914485,2.1731109923989055e-28,5804.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
Astro,0.09677284613597555,1.0543357783900635e-18,4328.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
ExN,0.07884928110381348,1.2081515754662765e-06,3334.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
MSN,0.0730410719821611,1.4825217508772275e-33,10355.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
OPC,0.0004007576314848056,0.971843394703411,508.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
Olig,0.6441310904111385,1.007860295624568e-06,46.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
MSN,0.29263339676314815,0.14779324803746588,50.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
Astro,0.2785503413740662,1.240205280808439e-06,206.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
SMC,0.14884099689909375,0.2201600764957965,55.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
InN,0.14382052566099912,0.007305400714175322,295.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
ExN,0.13949043581291118,1.5514209027188685e-12,1006.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
Peri,0.09117745000350751,0.574881513360659,46.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
Micro,0.0741394823962719,0.3695045768949473,77.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
Endo,-0.041882967511924656,0.9377872117922155,42.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
MSN,0.2883730064249471,0.0010187360212638706,333.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
OPC,0.19505701691781074,0.561142670160478,54.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
ExN,0.12550498745685773,2.6186836159853693e-131,10688.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
SMC,0.12211028002220008,0.27353994567535644,161.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
Micro,0.10115316450700666,0.0008946955747005957,775.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
