,Moran's I,P-value,num_cell,sample_region,sample,region,month
Endo,0.12409702474099242,0.42752474549631314,200.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
InN,0.09523403423214138,7.602333344827789e-17,5229.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
Olig,0.08993305928464108,8.68474981604235e-05,1025.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
Astro,0.08933661293644093,7.457740303866528e-05,1557.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
SMC,0.020262718879017344,0.8310751855515113,159.0,HZ5M05_Prefrontal cortex,HZ5M05,Prefrontal cortex,5M
SMC,0.3707779409231108,1.5765025968139346e-13,429.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
Micro,0.29818126688421437,3.384597228169576e-14,677.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
Peri,0.14702166188300309,2.2340610019133058e-14,2552.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
Astro,0.13440896169089123,1.5731201746710415e-10,1741.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
ExN,0.09997942787166629,1.302361345772946e-44,9636.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
Olig,0.07027153775099163,2.090296325239138e-13,4262.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
InN,0.06460652633249378,1.028054082784155e-13,6613.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
Endo,0.06261926655852865,0.3922575662319495,518.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
MSN,0.009904277508179677,0.0629993555479989,12264.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
OPC,-0.03903459905745705,0.5197774385150575,668.0,HZ5M05_Striatum,HZ5M05,Striatum,5M
Peri,0.22542811131971408,0.5251161495082486,13.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
InN,0.1080087591152349,0.16368562484158677,163.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
ExN,0.10022439406587533,0.0012171791184672964,562.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
Olig,0.08903407057292503,0.4117237492270488,16.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
Astro,0.06265468724497457,0.5714010180296099,48.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
MSN,-0.019951139393670367,0.9599926346272143,28.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
OPC,-1.128734991739644,0.1135825269645703,13.0,HZ5M06_Entorhinal area,HZ5M06,Entorhinal area,5M
Micro,0.18910718697506873,0.0018922521207381784,331.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
Olig,0.10612362156164142,0.012450095858885249,355.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
OPC,0.04594455963102663,0.7224377178920185,145.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
ExN,0.04391483141740223,9.014767993379402e-15,8597.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
Peri,0.014348503766594401,0.7319930945564488,511.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
Astro,-0.007921064358033823,0.7843084917308426,1024.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
InN,-0.01785471484381341,0.6390067564983923,892.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
MSN,-0.0354172477565924,0.7004103880614128,352.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
Endo,-0.1803563241720977,0.07984416961062495,217.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
SMC,-0.1903642294219591,0.30746428220052635,83.0,HZ5M06_Hippocampal formation,HZ5M06,Hippocampal formation,5M
Micro,0.583953754925078,2.2474085081926243e-40,424.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
OPC,0.30075199404005837,0.18675805422870506,99.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
SMC,0.19825864138898946,0.5080360134445372,23.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
ExN,0.1492704006546346,1.9804614681598053e-301,16678.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
InN,0.11459978007897338,1.8225332559273876e-13,2907.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
Olig,0.11295769330623344,0.004292622313127105,392.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
Astro,0.07818229319423839,0.051730500386507505,494.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
MSN,-0.0007515546243122316,0.9857347223312031,458.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
Peri,-0.0028230019274374297,0.9989599353475934,365.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
Endo,-0.03212660199467715,0.886908197176175,127.0,HZ5M06_Prefrontal cortex,HZ5M06,Prefrontal cortex,5M
Astro,0.3347598367669096,2.7754988604926242e-06,178.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
MSN,0.2654084043899385,0.200097042209617,87.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
Micro,0.12982206335981886,0.056752612107456225,125.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
Peri,0.12132076844947982,0.08070131945256832,197.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
InN,0.09685235113339419,0.0004240126617862272,946.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
OPC,0.033467692434068365,0.8391669854242529,34.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
ExN,0.027343762071036046,0.04006971331343969,2548.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
Olig,0.023367847505462218,0.47458851790529566,318.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
SMC,-0.12730418957461767,0.6456297464574968,31.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
Endo,-0.22756666642860635,0.44017544847326473,52.0,HZ5M06_Retrosplenial area,HZ5M06,Retrosplenial area,5M
InN,0.39649623536144313,9.231907887981142e-60,1110.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
OPC,0.33356764945504574,0.027344967163427304,141.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
Micro,0.2588838220937597,0.12032040205605057,88.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
Peri,0.2508248516193567,4.1259769797953745e-06,321.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
ExN,0.19015549657118938,6.2172629287545e-35,1972.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
Endo,0.1867111642215386,0.22161637213190155,110.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
Astro,0.1483802003330735,0.00016088106092797242,520.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
MSN,0.10469345428876561,1.5101731213958905e-09,1927.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
SMC,0.0917690651899145,0.5279629315492766,46.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
Olig,-0.006622369460870793,0.745725950566047,1009.0,HZ5M06_Striatum,HZ5M06,Striatum,5M
Peri,0.22824222184473228,6.581284731614773e-26,1687.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
ExN,0.22463236096009934,0.0,11678.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
InN,0.17592400806530598,4.801060680919033e-65,4855.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
Micro,0.1084352845664362,0.0010986914835802455,561.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
Astro,0.06261151585903665,0.07649273538794987,785.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
Olig,0.05698254866464072,4.115269130042343e-06,2341.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
Endo,0.05159747941296115,0.6399875443278169,239.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
MSN,0.03247563528137052,0.6588286515858566,459.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
SMC,0.017771241315824582,0.8944428368517129,54.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
OPC,-0.04939292143277279,0.5261912286124495,405.0,HZ5M06_Thalamus,HZ5M06,Thalamus,5M
Olig,0.07092289137373992,0.5834838703218164,24.0,HZ6M02_Basal forebrain,HZ6M02,Basal forebrain,6M
OPC,0.3366633931136744,0.27480114920058396,24.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
Micro,0.19360254108635305,0.20542161712398066,54.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
Peri,0.07554582959512628,0.7334821417894867,37.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
ExN,0.03546640663765068,0.3882742892168909,334.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
InN,0.00933645037539224,0.8713312041859886,127.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
Astro,-0.038671101350385685,0.6853511921245881,135.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
MSN,-0.0562874522058683,0.9727806174266509,24.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
Olig,-0.08218863183514889,0.717589567347542,58.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
Endo,-0.3115479079742086,0.4378036315901527,24.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
SMC,-1.3325887529185352,0.17848405002355294,14.0,HZ6M02_Entorhinal area,HZ6M02,Entorhinal area,6M
Micro,0.1321796310563135,0.0014310137449532732,601.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
MSN,0.08161371035743749,0.33420781422280876,296.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
Endo,0.043136922347853386,0.6731308222587693,232.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
Astro,0.041202532399131984,0.04020011678720517,1518.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
ExN,0.03086017802645612,6.569600120993062e-05,5175.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
Peri,0.003011160738464216,0.9352076831063376,334.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
Olig,-0.005796551268647978,0.8736868860442244,959.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
InN,-0.05224879417275736,0.22584077354501342,726.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
SMC,-0.0689072592081973,0.6862300644884818,142.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
OPC,-0.20936910628675875,0.14033448962462305,178.0,HZ6M02_Hippocampal formation,HZ6M02,Hippocampal formation,6M
Micro,0.043374384417026235,0.06946825057343664,1337.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
SMC,0.021303906467225703,0.7673355268578276,477.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
Peri,0.01968270618278014,0.6471182630007756,844.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
InN,0.018904332721917348,0.18139256372896273,3701.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
ExN,0.01699088817453213,0.0012623888107715822,12166.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
MSN,0.011435524601560608,0.816283600333142,754.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
Astro,0.005621892174252835,0.6720832246013706,3557.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
Endo,0.005071135175457999,0.9060754103536898,753.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
Olig,0.0035265723888069497,0.8329306589477521,2254.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
OPC,-0.06857841850079872,0.46941843158852026,406.0,HZ6M02_Prefrontal cortex,HZ6M02,Prefrontal cortex,6M
Endo,0.16824238587441293,0.2358083919113496,98.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
OPC,0.12173148864221975,0.500808154483639,90.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
Olig,0.07143077293519333,0.036946163381703236,630.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
Peri,0.04192823437700909,0.6437328700569416,168.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
ExN,0.02840848627974899,0.04477223327527482,2153.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
Micro,0.026858938554462322,0.4794624312398085,464.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
Astro,-0.0031876397405507548,0.9401773474348709,896.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
InN,-0.0130756433162482,0.7277757541768846,740.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
MSN,-0.06622122074782212,0.7001709383424929,116.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
SMC,-0.14767305115304796,0.4726060608566377,101.0,HZ6M02_Retrosplenial area,HZ6M02,Retrosplenial area,6M
Endo,0.18455978432169004,0.004271159301632681,380.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
MSN,0.1251060390850529,0.00043257742258749686,840.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
Peri,0.10132836486391744,0.1029778897717854,390.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
Olig,0.09288821764226476,4.626984380114599e-07,1664.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
Astro,0.07606333322360069,4.359326256659007e-07,2224.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
Micro,0.028190506510966922,0.5500618401450509,423.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
ExN,0.0227481128989861,0.41047300806721154,957.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
SMC,0.012578446756112206,0.7390860570318022,455.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
InN,0.0055574207887034025,0.8578026363237037,680.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
OPC,-0.14617750009395794,0.32634893200503545,163.0,HZ6M02_Striatum,HZ6M02,Striatum,6M
MSN,0.0624088333406039,0.2904178861413045,564.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
OPC,0.05233541598423032,0.43389715763740944,550.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
InN,0.040791868494452946,0.012566953275510025,3000.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
ExN,0.03910300677689801,0.0001069686036437136,5017.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
Peri,0.02987447008576487,0.4143085066866663,1146.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
Olig,0.02001951889345692,0.03742395956769352,5335.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
Astro,0.019440204957805168,0.06878762197341882,4635.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
Micro,0.017587257451066148,0.32980445899517796,2109.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
SMC,0.008130276544523028,0.9034738835490813,378.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
Endo,-0.003063349902680539,0.9741495762581278,733.0,HZ6M02_Thalamus,HZ6M02,Thalamus,6M
MSN,0.7155976050154738,0.22079455359957,14.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
Micro,0.20310290781603202,9.620932011914656e-05,268.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
Peri,0.1842689235646792,0.0004929540998623788,422.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
Olig,0.1308763054079023,1.437839176063398e-16,1600.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
InN,0.08622595086183983,2.0027264433315544e-14,2996.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
SMC,0.07731439129009572,0.41233136389841607,175.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
Astro,0.04565840603340685,0.08051944495676099,999.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
ExN,0.013816988575753659,0.7587261346046488,545.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
Endo,0.005962371705821042,0.9311069236763285,140.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
OPC,-0.16427150919452,0.2793011472820206,138.0,HZ6M03_Basal forebrain,HZ6M03,Basal forebrain,6M
ExN,0.5252150899168084,0.38482341330896097,18.0,HZ6M03_Hippocampal formation,HZ6M03,Hippocampal formation,6M
Astro,0.06232007799818739,0.37075830711483937,36.0,HZ6M03_Hippocampal formation,HZ6M03,Hippocampal formation,6M
Olig,-0.0695349241660266,0.7235120568162139,48.0,HZ6M03_Hippocampal formation,HZ6M03,Hippocampal formation,6M
SMC,0.2144797902996146,0.0006230211207688628,605.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
OPC,0.21152744357652353,0.02677633827697325,281.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
ExN,0.20253149864025305,0.0,20372.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
Micro,0.19575807359963382,5.47857059450144e-46,2618.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
Peri,0.16241789144692068,4.846902254300187e-07,1219.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
Astro,0.15016167418500093,1.8484154503642855e-59,5747.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
InN,0.14507312466378935,2.6591199200721193e-31,4320.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
Endo,0.10257761163700839,0.006300671797886855,1136.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
Olig,0.06741827189133796,1.4119941277372702e-09,3335.0,HZ6M03_Prefrontal cortex,HZ6M03,Prefrontal cortex,6M
Micro,0.19452131491650204,1.9733100852191857e-25,1719.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
Olig,0.10880521595533227,2.712438456294639e-50,6449.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
Astro,0.08506750613369374,8.24309950583232e-15,4328.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
Endo,0.06667693831967716,0.043748330628961385,1344.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
SMC,0.05843005112041412,0.24763569448541678,601.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
ExN,0.05779248937792589,0.0003668297913345572,3334.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
InN,0.04596790413779756,1.525899873914336e-07,5804.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
Peri,0.03854997777910201,0.2275788041629081,1300.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
MSN,0.033434410470920245,3.118729134287001e-08,10355.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
OPC,0.025399228332778242,0.6839306964279567,508.0,HZ6M03_Striatum,HZ6M03,Striatum,6M
MSN,0.34492085460499106,0.09119545715881848,50.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
Peri,0.2666394857287165,0.15308610554867597,46.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
Astro,0.18162059359351282,0.0014190031119284145,206.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
Olig,0.13100926064937946,0.26079931900966835,46.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
ExN,0.11390517638201543,7.370513960585559e-09,1006.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
SMC,0.11363011905875842,0.33297342973817534,55.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
Micro,0.10025632617256845,0.2436636391597572,77.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
Endo,0.049718965988898654,0.7408935735646847,42.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
InN,0.017138914872159725,0.7082011872827692,295.0,HZ6M04_Entorhinal area,HZ6M04,Entorhinal area,6M
OPC,0.25137213177729495,0.462869610351196,54.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
MSN,0.20932716278656435,0.016662267359484464,333.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
Micro,0.11924089327387657,9.29923050544213e-05,775.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
ExN,0.11249594047375715,6.653502048376578e-106,10688.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
Peri,0.05986256009300179,0.36561203327002956,349.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
InN,0.051041516626124384,0.11868725439035195,860.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
Olig,0.035322911678758145,0.16468175819376918,981.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
Astro,0.03504070511355038,0.00507102322037523,2560.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
Endo,0.013204463173770942,0.8592257067576372,289.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
SMC,-0.0018381041878336821,0.9699789995743223,161.0,HZ6M04_Hippocampal formation,HZ6M04,Hippocampal formation,6M
Micro,0.24940416104248614,3.0432158880060644e-49,1865.0,HZ6M04_Prefrontal cortex,HZ6M04,Prefrontal cortex,6M
SMC,0.24336559255768137,6.257675157055236e-11,733.0,HZ6M04_Prefrontal cortex,HZ6M04,Prefrontal cortex,6M
Endo,0.15115428449036514,0.0011418375443103322,928.0,HZ6M04_Prefrontal cortex,HZ6M04,Prefrontal cortex,6M
Astro,0.128725821279238,2.112111835980258e-29,4146.0,HZ6M04_Prefrontal cortex,HZ6M04,Prefrontal cortex,6M
ExN,0.12052907829784601,3.710411530208486e-196,19656.0,HZ6M04_Prefrontal cortex,HZ6M04,Prefrontal cortex,6M
OPC,0.10888693044473237,0.3977368098569133,249.0,HZ6M04_Prefrontal cortex,HZ6M04,Prefrontal cortex,6M
InN,0.09865665549740661,2.0289168377153763e-21,6142.0,HZ6M04_Prefrontal cortex,HZ6M04,Prefrontal cortex,6M
Peri,0.06779264074197322,0.08904657786281163,913.0,HZ6M04_Prefrontal cortex,HZ6M04,Prefrontal cortex,6M
Olig,0.0352766047995805,0.09117534692013209,1464.0,HZ6M04_Prefrontal cortex,HZ6M04,Prefrontal cortex,6M
MSN,0.01158223723579851,0.7922943260557187,976.0,HZ6M04_Prefrontal cortex,HZ6M04,Prefrontal cortex,6M
OPC,0.5621373992739319,0.07004022996072279,72.0,HZ6M04_Retrosplenial area,HZ6M04,Retrosplenial area,6M
SMC,0.21262630950450567,0.0002818606063398118,257.0,HZ6M04_Retrosplenial area,HZ6M04,Retrosplenial area,6M
Micro,0.11214322494795682,0.0007750089384245555,591.0,HZ6M04_Retrosplenial area,HZ6M04,Retrosplenial area,6M
Astro,0.08575378717367911,7.310097608155058e-06,1474.0,HZ6M04_Retrosplenial area,HZ6M04,Retrosplenial area,6M
ExN,0.0721848394490711,1.183340452256001e-09,3481.0,HZ6M04_Retrosplenial area,HZ6M04,Retrosplenial area,6M
Olig,0.06754865484081737,0.039501244101719894,684.0,HZ6M04_Retrosplenial area,HZ6M04,Retrosplenial area,6M
InN,0.005818395447460173,0.7175805526699338,2069.0,HZ6M04_Retrosplenial area,HZ6M04,Retrosplenial area,6M
Endo,-0.0744645570523849,0.6006083039701974,155.0,HZ6M04_Retrosplenial area,HZ6M04,Retrosplenial area,6M
Peri,-0.10697925092162552,0.25781955820936653,203.0,HZ6M04_Retrosplenial area,HZ6M04,Retrosplenial area,6M
MSN,-0.21667674317945837,0.07480134999286053,218.0,HZ6M04_Retrosplenial area,HZ6M04,Retrosplenial area,6M
Micro,0.4491159419020445,9.212044072996901e-30,605.0,HZ6M04_Striatum,HZ6M04,Striatum,6M
ExN,0.31195149824399376,1.0463743620708905e-77,1928.0,HZ6M04_Striatum,HZ6M04,Striatum,6M
Olig,0.2584488378368973,8.251721411530382e-30,1091.0,HZ6M04_Striatum,HZ6M04,Striatum,6M
InN,0.2567192637594545,3.6076111135636445e-45,1877.0,HZ6M04_Striatum,HZ6M04,Striatum,6M
Astro,0.2447847980793119,4.193587497521483e-62,2341.0,HZ6M04_Striatum,HZ6M04,Striatum,6M
Endo,0.20494214846232117,0.000453511119442586,520.0,HZ6M04_Striatum,HZ6M04,Striatum,6M
Peri,0.14571292211368986,0.002212612765412478,609.0,HZ6M04_Striatum,HZ6M04,Striatum,6M
MSN,0.13125376818406567,1.179847064589455e-10,1560.0,HZ6M04_Striatum,HZ6M04,Striatum,6M
OPC,0.04179329806656953,0.7201109346397478,223.0,HZ6M04_Striatum,HZ6M04,Striatum,6M
SMC,-0.04449756920274303,0.7869908407718459,145.0,HZ6M04_Striatum,HZ6M04,Striatum,6M
ExN,0.13992953202326358,3.388386561426917e-80,7620.0,HZ6M04_Thalamus,HZ6M04,Thalamus,6M
InN,0.13941246511778543,5.938660329606685e-10,1767.0,HZ6M04_Thalamus,HZ6M04,Thalamus,6M
Micro,0.1195431334323095,9.576850976628689e-14,2182.0,HZ6M04_Thalamus,HZ6M04,Thalamus,6M
OPC,0.1100146908588396,0.24422456551840588,334.0,HZ6M04_Thalamus,HZ6M04,Thalamus,6M
MSN,0.101880231442506,0.2772463387499411,316.0,HZ6M04_Thalamus,HZ6M04,Thalamus,6M
Astro,0.09132613680089474,1.899498425548307e-17,4338.0,HZ6M04_Thalamus,HZ6M04,Thalamus,6M
SMC,0.0848649271237069,0.33975135442350746,297.0,HZ6M04_Thalamus,HZ6M04,Thalamus,6M
Olig,0.0504872694519809,9.192630222048679e-09,5286.0,HZ6M04_Thalamus,HZ6M04,Thalamus,6M
Endo,0.027562673736378298,0.6484951300335532,545.0,HZ6M04_Thalamus,HZ6M04,Thalamus,6M
